id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,fico_range_low,fico_range_high,total_pymnt,total_rec_prncp,total_rec_int,last_pymnt_d
17964402,14000.0, 60 months,13.35,321.06,C,C2,10+ years,MORTGAGE,180000.0,2014-06-01,Fully Paid,debt_consolidation,AZ,660.0,664.0,18012.933163165602,14000.0,4012.93,2017-02-01
57236832,18000.0, 60 months,13.99,418.74,C,C4,9 years,MORTGAGE,72000.0,2015-08-01,Charged Off,debt_consolidation,FL,690.0,694.0,2987.98,208.89,195.86,2015-09-01
76304614,8000.0, 36 months,12.99,269.52,C,C2,2 years,OWN,37500.0,2016-04-01,Fully Paid,major_purchase,AL,685.0,689.0,9695.2060107355,8000.0,1695.21,2019-03-01
28723907,6000.0, 36 months,15.61,209.79,D,D1,10+ years,MORTGAGE,53500.0,2014-10-01,Fully Paid,credit_card,CT,675.0,679.0,7332.38,6000.0,1332.38,2016-09-01
22882585,6000.0, 36 months,11.67,198.35,B,B4,3 years,RENT,84000.0,2014-07-01,Charged Off,debt_consolidation,IL,680.0,684.0,5889.41,4664.36,1087.79,2017-01-01
7706182,20000.0, 36 months,10.99,654.68,B,B2,2 years,MORTGAGE,93000.0,2013-10-01,Fully Paid,debt_consolidation,OH,730.0,734.0,23348.739999999103,20000.0,3348.74,2016-01-01
12408769,12350.0, 60 months,18.92,319.83,D,D4,9 years,MORTGAGE,130000.0,2014-03-01,Fully Paid,debt_consolidation,TX,665.0,669.0,19189.051333226,12350.0,6839.05,2019-03-01
65994385,9600.0, 36 months,14.48,330.35,C,C5,8 years,MORTGAGE,50000.0,2015-11-01,Charged Off,credit_card,MO,690.0,694.0,5432.99,3245.41,1360.18,2017-02-01
1106986,12000.0, 36 months,12.69,402.54,B,B5,10+ years,MORTGAGE,42000.0,2012-01-01,Fully Paid,debt_consolidation,AZ,690.0,694.0,14375.8493852161,12000.0,2375.85,2014-07-01
75150312,28000.0, 36 months,6.49,858.05,A,A2,10+ years,RENT,75000.0,2016-03-01,Charged Off,debt_consolidation,CA,765.0,769.0,7461.34,4297.44,830.67,2016-10-01
126701374,40000.0, 36 months,9.44,1280.2,B,B1,7 years,MORTGAGE,145000.0,2018-01-01,Charged Off,home_improvement,TX,680.0,684.0,12340.0,5908.34,1751.88,2018-07-01
54938860,24000.0, 36 months,8.18,754.07,B,B1,2 years,RENT,95000.0,2015-07-01,Fully Paid,credit_card,CO,675.0,679.0,26211.9187513391,24000.0,2211.92,2017-05-01
110780734,1500.0, 36 months,16.02,52.76,C,C5,5 years,OWN,30000.0,2017-06-01,Fully Paid,other,MN,675.0,679.0,1671.3768327703,1500.0,171.38,2018-03-01
38557797,10000.0, 36 months,12.99,336.9,C,C2,10+ years,MORTGAGE,110000.0,2015-01-01,Fully Paid,debt_consolidation,MD,675.0,679.0,12182.6749185416,10000.0,2148.97,2018-02-01
9047392,10000.0, 36 months,12.99,336.9,B,B4,Unknown,MORTGAGE,85000.0,2013-12-01,Fully Paid,credit_card,CA,695.0,699.0,11929.5899999999,10000.0,1929.59,2016-02-01
14558684,1575.0, 36 months,12.99,53.07,C,C1,10+ years,OWN,30000.0,2014-05-01,Fully Paid,other,WI,680.0,684.0,1905.7561264984,1575.0,330.76,2017-01-01
12345820,16100.0, 36 months,15.31,560.56,C,C4,8 years,RENT,62000.0,2014-02-01,Fully Paid,debt_consolidation,OH,670.0,674.0,17613.1121156153,16100.0,1513.11,2014-10-01
43946405,7000.0, 36 months,6.92,215.89,A,A4,10+ years,RENT,70000.0,2015-04-01,Fully Paid,debt_consolidation,UT,670.0,674.0,7769.099911433001,7000.0,769.1,2018-04-01
36231858,7500.0, 36 months,8.19,235.69,A,A5,1 year,MORTGAGE,160000.0,2014-12-01,Fully Paid,debt_consolidation,CA,705.0,709.0,8480.09390818,7500.0,980.09,2017-11-01
21010528,6400.0, 36 months,10.15,206.97,B,B2,< 1 year,MORTGAGE,60000.0,2014-07-01,Fully Paid,credit_card,SD,665.0,669.0,7450.5433534337,6400.0,1050.54,2017-07-01
63457731,20000.0, 36 months,8.18,628.39,B,B1,10+ years,RENT,100000.0,2015-10-01,Fully Paid,debt_consolidation,HI,675.0,679.0,21761.9707960966,20000.0,1761.97,2017-03-01
129268008,24000.0, 60 months,23.87,688.63,E,E2,10+ years,OWN,55000.0,2018-03-01,Fully Paid,credit_card,WA,725.0,729.0,29090.5095680608,24000.0,5090.51,2019-02-01
88832968,7025.0, 36 months,11.49,231.63,B,B5,Unknown,MORTGAGE,44172.0,2016-09-01,Charged Off,debt_consolidation,MI,660.0,664.0,2820.22,1537.23,542.96,2017-06-01
18685702,20000.0, 36 months,14.49,688.33,C,C4,3 years,RENT,74000.0,2014-06-01,Fully Paid,debt_consolidation,VA,660.0,664.0,24849.7940556616,20000.0,4815.37,2017-07-01
33181268,3875.0, 36 months,11.44,127.68,B,B4,Unknown,RENT,18330.0,2014-11-01,Charged Off,debt_consolidation,LA,720.0,724.0,3443.13,2663.0,654.22,2017-01-01
59481700,15350.0, 36 months,12.69,514.92,C,C2,4 years,RENT,46125.75,2015-09-01,Fully Paid,credit_card,CA,660.0,664.0,17841.0397851233,15350.0,2491.04,2017-05-01
37610209,30000.0, 36 months,12.39,1002.03,C,C1,4 years,MORTGAGE,200000.0,2014-12-01,Fully Paid,debt_consolidation,FL,695.0,699.0,36031.6361302587,30000.0,6031.64,2017-12-01
54313135,27200.0, 36 months,7.89,850.97,A,A5,10+ years,MORTGAGE,250000.0,2015-07-01,Fully Paid,debt_consolidation,OR,725.0,729.0,30695.9923537798,27200.0,3495.99,2018-07-01
124894346,35000.0, 60 months,25.82,1044.19,E,E4,5 years,MORTGAGE,135000.0,2017-11-01,Charged Off,medical,OH,670.0,674.0,10485.57,3203.79,7281.78,2018-10-01
39530139,15000.0, 36 months,12.99,505.34,C,C2,10+ years,RENT,103000.0,2015-01-01,Charged Off,debt_consolidation,TX,670.0,674.0,6636.42,2849.95,1165.71,2015-09-01
79672302,11200.0, 36 months,24.99,445.26,E,E5,2 years,RENT,35000.0,2016-05-01,Fully Paid,debt_consolidation,NY,705.0,709.0,11425.4700026537,11200.0,225.47,2016-06-01
50557653,25600.0, 60 months,17.86,648.13,D,D5,10+ years,RENT,75000.0,2015-06-01,Charged Off,debt_consolidation,MO,685.0,689.0,22716.7,8007.98,8283.72,2017-12-01
1684544,12000.0, 36 months,10.16,388.11,B,B1,1 year,RENT,70000.0,2012-11-01,Fully Paid,credit_card,TX,705.0,709.0,13126.5871815314,12000.0,1126.59,2013-12-01
49116669,10000.0, 36 months,8.18,314.2,B,B1,4 years,RENT,50000.0,2015-05-01,Fully Paid,credit_card,IL,700.0,704.0,11299.6243328579,10000.0,1299.62,2018-05-01
89997450,16000.0, 60 months,22.39,445.46,E,E1,10+ years,MORTGAGE,76000.0,2016-09-01,Fully Paid,debt_consolidation,PA,675.0,679.0,16534.99,16000.0,534.99,2016-10-01
10168742,30000.0, 36 months,14.47,1032.2,C,C2,10+ years,MORTGAGE,120000.0,2013-12-01,Fully Paid,debt_consolidation,TX,700.0,704.0,34630.91,30000.0,4630.91,2015-04-01
113850207,18000.0, 60 months,12.62,406.07,C,C1,< 1 year,MORTGAGE,75000.0,2017-08-01,Fully Paid,debt_consolidation,AZ,695.0,699.0,19010.7395211642,18000.0,1010.74,2018-01-01
65876248,30000.0, 36 months,6.24,915.93,A,A2,< 1 year,MORTGAGE,72000.0,2015-12-01,Fully Paid,debt_consolidation,WA,740.0,744.0,30787.5000011594,30000.0,787.5,2016-05-01
98103487,4000.0, 36 months,13.99,136.7,C,C3,10+ years,RENT,65000.0,2017-02-01,Fully Paid,debt_consolidation,GA,670.0,674.0,4721.5800000136,4000.0,721.58,2018-10-01
46427854,15000.0, 36 months,17.57,539.06,D,D4,1 year,RENT,55000.0,2015-04-01,Charged Off,other,CA,660.0,664.0,4650.86,1644.64,1036.02,2015-09-01
65816071,15000.0, 36 months,12.05,498.58,C,C1,6 years,MORTGAGE,59900.0,2015-11-01,Fully Paid,debt_consolidation,OR,660.0,664.0,17773.3019659849,15000.0,2773.3,2018-03-01
15530877,3000.0, 36 months,15.31,104.46,C,C4,10+ years,MORTGAGE,63000.0,2014-05-01,Fully Paid,home_improvement,TX,660.0,664.0,3679.66,3000.0,679.66,2016-06-01
57672723,6000.0, 36 months,7.89,187.72,A,A5,6 years,RENT,62000.0,2015-08-01,Charged Off,credit_card,NJ,680.0,684.0,4517.27,3791.76,725.51,2017-09-01
79763452,5000.0, 36 months,9.75,160.75,B,B3,10+ years,RENT,102000.0,2016-06-01,Fully Paid,debt_consolidation,NJ,665.0,669.0,5609.116513761999,5000.0,609.12,2018-11-01
646636,7000.0, 36 months,6.54,214.68,A,A4,6 years,MORTGAGE,57000.0,2011-01-01,Fully Paid,home_improvement,GA,730.0,734.0,7728.3401196452,7000.0,728.34,2014-01-01
43135284,10000.0, 36 months,7.89,312.86,A,A5,10+ years,MORTGAGE,78000.0,2015-03-01,Fully Paid,debt_consolidation,IL,670.0,674.0,11258.4363744083,10000.0,1258.44,2018-03-01
73141449,2075.0, 36 months,16.29,73.25,D,D1,10+ years,MORTGAGE,35000.0,2016-03-01,Fully Paid,other,OR,665.0,669.0,2635.0406864084,2075.0,560.04,2019-03-01
65905236,14000.0, 60 months,19.99,370.84,E,E4,10+ years,MORTGAGE,120000.0,2015-12-01,Fully Paid,medical,MN,690.0,694.0,14623.85,14000.0,623.85,2016-02-01
12397834,10000.0, 36 months,14.49,344.17,C,C4,10+ years,MORTGAGE,54000.0,2014-07-01,Charged Off,debt_consolidation,NY,670.0,674.0,3767.83,1864.75,888.61,2015-03-01
33631589,15000.0, 36 months,11.44,494.22,B,B4,10+ years,MORTGAGE,50000.0,2014-11-01,Fully Paid,debt_consolidation,TN,680.0,684.0,17775.0234789617,15000.0,2775.02,2017-09-01
6264938,15000.0, 36 months,9.71,481.97,B,B1,10+ years,MORTGAGE,69000.0,2013-08-01,Fully Paid,credit_card,CA,705.0,709.0,17136.3000132406,15000.0,2136.3,2015-09-01
11755106,35000.0, 60 months,21.18,950.42,E,E3,8 years,MORTGAGE,250000.0,2014-02-01,Charged Off,debt_consolidation,TX,690.0,694.0,39645.37,18425.72,18828.7,2017-06-01
55909123,17625.0, 60 months,17.86,446.22,D,D5,1 year,OWN,49000.0,2015-08-01,Fully Paid,debt_consolidation,WV,675.0,679.0,24196.337392961403,17625.0,6571.34,2018-03-01
62744549,20000.0, 60 months,16.99,496.95,D,D3,1 year,MORTGAGE,58000.0,2015-10-01,Fully Paid,credit_card,IN,670.0,674.0,25275.2219093088,20000.0,5275.22,2017-07-01
5776135,8500.0, 36 months,12.12,282.81,B,B3,10+ years,MORTGAGE,43000.0,2013-06-01,Fully Paid,debt_consolidation,NJ,705.0,709.0,9331.5556378212,8500.0,831.56,2014-05-01
36920253,5375.0, 36 months,14.31,184.52,C,C4,1 year,OWN,15000.0,2014-12-01,Fully Paid,debt_consolidation,FL,710.0,714.0,6633.671053653001,5375.0,1258.67,2017-10-01
44723323,18000.0, 60 months,12.29,403.05,C,C1,10+ years,MORTGAGE,85000.0,2015-04-01,Charged Off,credit_card,AL,690.0,694.0,10926.08,5638.46,3668.79,2017-03-01
107600160,30000.0, 36 months,18.99,1099.53,D,D3,10+ years,MORTGAGE,475000.0,2017-05-01,Fully Paid,debt_consolidation,NC,690.0,694.0,31585.0904575632,30000.0,1585.09,2017-08-01
115617878,19000.0, 60 months,16.02,462.25,C,C5,2 years,MORTGAGE,70000.0,2017-08-01,Fully Paid,debt_consolidation,MI,690.0,694.0,20604.1212220147,19000.0,1604.12,2018-04-01
77971135,3200.0, 36 months,11.47,105.48,B,B5,3 years,RENT,29000.0,2016-06-01,Fully Paid,vacation,GA,680.0,684.0,3406.7217986442,3200.0,206.72,2017-02-01
39480456,30000.0, 36 months,6.99,926.18,A,A3,5 years,MORTGAGE,212000.0,2015-01-01,Fully Paid,credit_card,IL,690.0,694.0,33313.190219221004,30000.0,3313.19,2018-01-01
42395030,6000.0, 36 months,13.99,205.04,C,C4,1 year,RENT,65000.0,2015-03-01,Fully Paid,debt_consolidation,CA,675.0,679.0,7257.0634559712,6000.0,1257.06,2017-05-01
54485725,15400.0, 36 months,13.99,526.27,C,C4,10+ years,MORTGAGE,35000.0,2015-07-01,Fully Paid,debt_consolidation,AZ,665.0,669.0,18921.367153708,15400.0,3521.37,2018-07-01
132888750,9000.0, 36 months,10.41,292.15,B,B3,2 years,MORTGAGE,36000.0,2018-05-01,Charged Off,debt_consolidation,KY,755.0,759.0,1678.71,151.01,328.79,2018-11-01
31157403,15000.0, 60 months,18.24,382.87,D,D5,10+ years,RENT,50000.0,2014-10-01,Fully Paid,debt_consolidation,CA,690.0,694.0,15875.18,15000.0,875.18,2015-01-01
95206625,15000.0, 60 months,13.99,348.95,C,C3,Unknown,MORTGAGE,57312.0,2016-12-01,Charged Off,debt_consolidation,IN,705.0,709.0,7869.61,3464.03,2793.75,2018-06-01
28703160,12575.0, 36 months,8.39,396.33,A,A5,3 years,RENT,45000.0,2014-10-01,Fully Paid,credit_card,NY,675.0,679.0,13216.11,12575.0,641.11,2015-06-01
84444817,29900.0, 36 months,19.99,1111.04,D,D4,10+ years,RENT,65000.0,2016-07-01,Charged Off,debt_consolidation,CA,675.0,679.0,3179.71,0.0,0.0,
129437640,5400.0, 36 months,7.96,169.12,A,A5,10+ years,MORTGAGE,38556.0,2018-03-01,Fully Paid,debt_consolidation,NC,745.0,749.0,5681.9292436149,5400.0,281.93,2018-11-01
14568783,15625.0, 36 months,14.16,535.25,C,C2,10+ years,MORTGAGE,65000.0,2014-05-01,Fully Paid,debt_consolidation,NJ,670.0,674.0,18622.17,15625.0,2997.17,2016-02-01
13137026,17275.0, 60 months,17.57,434.65,D,D2,3 years,MORTGAGE,46800.0,2014-03-01,Charged Off,debt_consolidation,OH,710.0,714.0,9855.2,4511.37,5343.83,2016-04-01
68525548,3225.0, 36 months,24.24,126.94,F,F3,< 1 year,MORTGAGE,65000.0,2015-12-01,Charged Off,debt_consolidation,MO,680.0,684.0,2252.35,1153.0,867.18,2017-05-01
39260144,5900.0, 36 months,11.44,194.4,B,B4,6 years,RENT,39979.48,2015-01-01,Fully Paid,debt_consolidation,CA,665.0,669.0,6690.94,5900.0,790.94,2016-07-01
59190136,14000.0, 36 months,13.33,473.95,C,C3,8 years,RENT,92000.0,2015-09-01,Fully Paid,debt_consolidation,FL,660.0,664.0,17093.02536165,14000.0,3093.03,2018-10-01
12265416,24000.0, 36 months,15.31,835.62,C,C4,10+ years,MORTGAGE,82772.0,2014-02-01,Fully Paid,debt_consolidation,TX,665.0,669.0,29644.8333774602,24000.0,5644.83,2016-09-01
83706283,20000.0, 36 months,11.49,659.43,B,B5,6 years,RENT,70000.0,2016-06-01,Fully Paid,debt_consolidation,WA,660.0,664.0,22592.3813344036,20000.0,2592.38,2017-11-01
89794937,17000.0, 60 months,12.79,384.98,C,C1,6 years,MORTGAGE,89000.0,2016-09-01,Fully Paid,credit_card,MA,665.0,669.0,20963.8831680972,17000.0,3963.88,2018-11-01
20158275,10000.0, 36 months,13.98,341.68,C,C3,2 years,RENT,60800.0,2014-07-01,Fully Paid,debt_consolidation,IL,660.0,664.0,11289.83,10000.0,1289.83,2015-07-01
5646460,12000.0, 60 months,21.0,324.65,E,E2,2 years,MORTGAGE,35000.0,2013-06-01,Charged Off,debt_consolidation,SC,660.0,664.0,6008.01,1798.84,2740.26,2014-08-01
37620472,15000.0, 36 months,11.44,494.22,B,B4,7 years,MORTGAGE,72800.0,2014-12-01,Charged Off,credit_card,CA,665.0,669.0,8069.0,5634.82,1759.41,2016-03-01
65473089,16000.0, 36 months,8.18,502.72,B,B1,2 years,RENT,89000.0,2015-11-01,Fully Paid,debt_consolidation,CA,660.0,664.0,18090.304932537,16000.0,2090.3,2018-11-01
7058539,7400.0, 36 months,17.56,265.9,D,D1,5 years,RENT,66524.0,2013-09-01,Charged Off,debt_consolidation,MD,665.0,669.0,2504.91,980.47,614.13,2014-03-01
67605751,6000.0, 36 months,7.26,185.98,A,A4,7 years,MORTGAGE,400000.0,2015-12-01,Fully Paid,debt_consolidation,GA,740.0,744.0,6454.782566333,6000.0,454.78,2017-03-01
3293313,12000.0, 36 months,20.49,448.97,E,E1,1 year,RENT,70000.0,2013-02-01,Fully Paid,wedding,CA,670.0,674.0,16162.6575112469,12000.0,4162.66,2016-02-01
58563004,16800.0, 36 months,16.55,595.22,D,D2,1 year,MORTGAGE,40000.0,2015-08-01,Charged Off,credit_card,TN,710.0,714.0,13394.12,8306.63,3587.49,2017-05-01
70917635,28000.0, 60 months,9.16,583.42,B,B2,5 years,MORTGAGE,145000.0,2016-02-01,Fully Paid,credit_card,CA,715.0,719.0,32923.7637398118,28000.0,4923.76,2018-10-01
50316166,23000.0, 36 months,9.99,742.04,B,B3,10+ years,MORTGAGE,110000.0,2015-05-01,Fully Paid,credit_card,NY,695.0,699.0,26642.424137845497,23000.0,3642.42,2018-05-01
39591859,20000.0, 60 months,14.99,475.7,C,C5,10+ years,MORTGAGE,103500.0,2015-01-01,Charged Off,debt_consolidation,PA,705.0,709.0,19820.39,12424.9,7395.49,2018-06-01
85726913,7000.0, 36 months,11.49,230.8,B,B5,4 years,MORTGAGE,55000.0,2016-07-01,Fully Paid,debt_consolidation,IL,690.0,694.0,7980.046303090799,7000.0,980.05,2018-02-01
40990210,24000.0, 60 months,10.99,521.7,B,B4,1 year,RENT,105000.0,2015-02-01,Fully Paid,credit_card,NY,700.0,704.0,28686.927916126,24000.0,4686.93,2017-04-01
60416287,11000.0, 36 months,17.57,395.31,D,D4,< 1 year,RENT,55000.0,2015-09-01,Fully Paid,debt_consolidation,LA,670.0,674.0,11920.38,11000.0,920.38,2016-03-01
46324513,7900.0, 36 months,11.53,260.63,B,B5,10+ years,RENT,45000.0,2015-04-01,Charged Off,debt_consolidation,CA,695.0,699.0,5634.1,2544.85,838.28,2016-05-01
110357898,4000.0, 36 months,10.42,129.86,B,B3,2 years,MORTGAGE,72000.0,2017-06-01,Charged Off,credit_card,CA,735.0,739.0,1813.41,1409.62,403.79,2018-08-01
75983221,16000.0, 36 months,13.67,544.29,C,C3,10+ years,MORTGAGE,90000.0,2016-03-01,Fully Paid,debt_consolidation,IL,705.0,709.0,17695.8944740375,16000.0,1695.89,2017-03-01
7266928,11200.0, 60 months,21.7,307.43,E,E2,10+ years,RENT,65000.0,2013-09-01,Charged Off,major_purchase,FL,665.0,669.0,12891.62,5660.57,6020.62,2016-12-01
10925186,20000.0, 60 months,17.57,503.21,D,D2,3 years,MORTGAGE,255000.0,2014-02-01,Fully Paid,other,MD,760.0,764.0,25869.8000000122,20000.0,5869.8,2016-01-01
110673253,8000.0, 36 months,17.09,285.59,D,D1,3 years,MORTGAGE,110000.0,2017-06-01,Fully Paid,credit_card,CT,690.0,694.0,8799.3911967625,8000.0,799.39,2018-06-01
65373181,1450.0, 36 months,9.99,46.79,B,B3,1 year,RENT,90000.0,2015-11-01,Fully Paid,credit_card,CA,720.0,724.0,1662.3209408375,1450.0,212.32,2018-07-01
13287295,18300.0, 36 months,13.65,622.35,C,C1,< 1 year,RENT,50900.0,2014-04-01,Charged Off,debt_consolidation,CA,680.0,684.0,5238.1,1368.12,1577.78,2014-12-01
68892401,16000.0, 36 months,11.48,527.47,B,B5,7 years,RENT,125000.0,2016-01-01,Fully Paid,credit_card,CA,715.0,719.0,18664.0435604698,16000.0,2664.04,2018-02-01
58652845,24000.0, 60 months,13.99,558.32,C,C4,4 years,MORTGAGE,80000.0,2015-08-01,Fully Paid,debt_consolidation,MA,700.0,704.0,27833.69,24000.0,3833.69,2016-12-01
12485651,10200.0, 60 months,17.57,256.64,D,D2,10+ years,RENT,90000.0,2014-03-01,Charged Off,debt_consolidation,MA,685.0,689.0,11088.64,5970.65,4551.59,2017-08-01
40876968,30000.0, 60 months,25.89,896.27,G,G3,5 years,MORTGAGE,100807.24,2015-02-01,Fully Paid,home_improvement,MA,660.0,664.0,33551.01,30000.0,3551.01,2015-07-01
97554918,4850.0, 36 months,14.99,168.11,C,C4,Unknown,RENT,17566.0,2017-02-01,Fully Paid,debt_consolidation,GA,665.0,669.0,5695.4297165868,4850.0,845.43,2018-07-01
15389826,2100.0, 36 months,22.45,80.69,E,E5,Unknown,RENT,38280.0,2014-04-01,Fully Paid,other,FL,700.0,704.0,2627.86,2100.0,527.86,2015-09-01
83759918,10000.0, 36 months,9.49,320.29,B,B2,1 year,MORTGAGE,45000.0,2016-06-01,Fully Paid,small_business,WA,680.0,684.0,11079.9438910043,10000.0,1079.94,2018-01-01
126828413,18000.0, 36 months,12.62,603.21,C,C1,8 years,RENT,62000.0,2018-01-01,Fully Paid,credit_card,TX,660.0,664.0,19501.0379452456,18000.0,1501.04,2018-09-01
42141338,16800.0, 36 months,6.39,514.07,A,A2,< 1 year,OWN,57000.0,2015-03-01,Fully Paid,debt_consolidation,WI,690.0,694.0,18146.5800004899,16800.0,1346.58,2016-11-01
4788111,35000.0, 36 months,17.27,1252.56,C,C5,8 years,MORTGAGE,285000.0,2013-05-01,Charged Off,house,TX,675.0,679.0,17307.800000000007,9732.77,5297.95,2014-05-01
10136418,33950.0, 36 months,18.25,1231.64,D,D3,10+ years,MORTGAGE,74000.0,2013-12-01,Fully Paid,home_improvement,TN,745.0,749.0,41785.0799678949,33950.0,7835.08,2015-08-01
50283817,11000.0, 60 months,13.33,252.15,C,C3,4 years,RENT,52000.0,2015-05-01,Fully Paid,debt_consolidation,MN,675.0,679.0,12406.46,11000.0,1406.46,2016-06-01
50054928,19200.0, 36 months,8.18,603.26,B,B1,9 years,MORTGAGE,110000.0,2015-05-01,Fully Paid,debt_consolidation,CA,660.0,664.0,21750.6202294809,19200.0,2550.62,2018-06-01
22402480,25000.0, 60 months,19.52,655.69,E,E2,6 years,MORTGAGE,160000.0,2014-07-01,Charged Off,debt_consolidation,WY,685.0,689.0,17001.14,6879.19,8201.68,2016-07-01
50093535,13000.0, 36 months,7.89,406.72,A,A5,10+ years,RENT,35000.0,2015-05-01,Fully Paid,debt_consolidation,FL,690.0,694.0,14630.252349871002,13000.0,1630.25,2018-06-01
132024473,8000.0, 36 months,7.34,248.27,A,A4,10+ years,MORTGAGE,115000.0,2018-04-01,Fully Paid,debt_consolidation,OR,715.0,719.0,8141.7430717893,8000.0,141.74,2018-07-01
96240066,6000.0, 36 months,13.99,205.04,C,C3,10+ years,RENT,48860.0,2017-01-01,Charged Off,debt_consolidation,VA,675.0,679.0,3046.22,1729.17,719.65,2018-01-01
88896981,5000.0, 36 months,13.99,170.87,C,C3,4 years,OWN,49000.0,2016-09-01,Fully Paid,debt_consolidation,TX,660.0,664.0,5480.1953772024,5000.0,480.2,2017-05-01
103617828,12000.0, 36 months,8.24,377.37,B,B1,10+ years,MORTGAGE,133000.0,2017-03-01,Fully Paid,debt_consolidation,FL,665.0,669.0,12886.5306387633,12000.0,886.53,2018-04-01
28953554,5000.0, 36 months,12.99,168.45,C,C1,10+ years,MORTGAGE,20000.0,2014-10-01,Fully Paid,other,OH,680.0,684.0,6064.4896555079,5000.0,1064.49,2017-11-01
64872320,14400.0, 60 months,18.49,369.52,E,E2,2 years,MORTGAGE,35000.0,2015-11-01,Fully Paid,home_improvement,MN,665.0,669.0,15371.7000001187,14400.0,971.7,2016-03-01
69632294,10000.0, 36 months,7.49,311.02,A,A4,Unknown,MORTGAGE,24324.0,2016-01-01,Charged Off,home_improvement,TN,700.0,704.0,9039.76,7876.35,1163.41,2018-07-01
88282885,10000.0, 36 months,7.59,311.48,A,A3,Unknown,MORTGAGE,36000.0,2016-08-01,Fully Paid,credit_card,TX,785.0,789.0,10703.5813649367,10000.0,703.58,2017-10-01
38172144,15000.0, 36 months,11.44,494.22,B,B4,4 years,RENT,80000.0,2015-01-01,Fully Paid,debt_consolidation,CA,665.0,669.0,17606.0618905302,15000.0,2606.06,2017-04-01
884502,9600.0, 60 months,11.71,212.15,B,B3,10+ years,MORTGAGE,60000.0,2011-09-01,Charged Off,major_purchase,PA,750.0,754.0,1566.18,601.97,455.18,2012-03-01
49975052,23900.0, 36 months,18.55,870.66,E,E2,2 years,MORTGAGE,89000.0,2015-05-01,Charged Off,debt_consolidation,MD,680.0,684.0,22415.1,7155.62,4138.33,2016-07-01
127431022,26000.0, 60 months,25.82,775.69,E,E4,9 years,MORTGAGE,132900.0,2018-01-01,Fully Paid,debt_consolidation,CA,660.0,664.0,32682.479147846698,26000.0,6682.48,2019-02-01
16401768,30000.0, 60 months,14.49,705.7,C,C4,< 1 year,MORTGAGE,90000.0,2014-05-01,Fully Paid,credit_card,OH,700.0,704.0,38127.990004586296,30000.0,8127.99,2016-07-01
83699807,8200.0, 36 months,14.49,282.22,C,C4,7 years,MORTGAGE,73000.0,2016-06-01,Fully Paid,debt_consolidation,MA,660.0,664.0,9667.3899360534,8200.0,1467.39,2018-01-01
15610870,35000.0, 36 months,10.15,1131.82,B,B2,10+ years,MORTGAGE,380000.0,2014-07-01,Fully Paid,debt_consolidation,KY,710.0,714.0,40742.272192448,35000.0,5742.27,2017-06-01
7072309,10000.0, 36 months,18.25,362.78,D,D2,5 years,MORTGAGE,42000.0,2013-09-01,Fully Paid,debt_consolidation,CA,670.0,674.0,13060.0474491457,10000.0,3060.05,2016-09-01
2380909,25000.0, 36 months,14.33,858.46,C,C1,6 years,MORTGAGE,80000.0,2012-12-01,Fully Paid,debt_consolidation,CO,685.0,689.0,30904.254768772906,25000.0,5904.25,2015-12-01
91229317,9000.0, 36 months,12.79,302.34,C,C1,1 year,MORTGAGE,65000.0,2016-10-01,Fully Paid,debt_consolidation,AZ,695.0,699.0,9616.6914529447,9000.0,616.69,2017-04-01
4155769,23325.0, 60 months,13.11,532.03,B,B4,10+ years,MORTGAGE,84000.0,2013-04-01,Charged Off,debt_consolidation,PA,740.0,744.0,13878.33,5480.41,4094.73,2014-10-01
1267118,30750.0, 60 months,20.5,823.27,E,E2,1 year,RENT,78000.0,2012-05-01,Charged Off,debt_consolidation,NJ,720.0,724.0,21428.51,7855.99,10255.95,2014-05-01
39977210,6000.0, 36 months,10.49,194.99,B,B3,9 years,MORTGAGE,50000.0,2015-01-01,Fully Paid,debt_consolidation,OH,700.0,704.0,6765.5734782618,6000.0,765.57,2017-03-01
6527482,13150.0, 36 months,9.71,422.53,B,B1,10+ years,OWN,37000.0,2013-08-01,Fully Paid,credit_card,CO,690.0,694.0,14986.4600047679,13150.0,1836.46,2015-08-01
40267485,35000.0, 60 months,14.31,820.03,C,C4,6 years,MORTGAGE,172666.1,2015-01-01,Fully Paid,debt_consolidation,PA,665.0,669.0,45407.27782391231,35000.0,10366.28,2017-08-01
110650626,35000.0, 36 months,12.62,1172.9,C,C1,10+ years,RENT,80000.0,2017-06-01,Fully Paid,debt_consolidation,CA,690.0,694.0,39863.6950246915,35000.0,4863.7,2019-02-01
105121505,19275.0, 36 months,19.99,716.23,D,D4,5 years,MORTGAGE,49500.0,2017-04-01,Fully Paid,debt_consolidation,MI,720.0,724.0,22689.9833570408,19275.0,3414.98,2018-03-01
126101633,6000.0, 36 months,10.91,196.18,B,B4,10+ years,OWN,89000.0,2017-12-01,Fully Paid,other,GA,710.0,714.0,6268.2635228415,6000.0,268.26,2018-05-01
74112233,2500.0, 36 months,9.75,80.38,B,B3,8 years,RENT,89000.0,2016-03-01,Fully Paid,moving,CO,730.0,734.0,2702.9213898601,2500.0,202.92,2017-02-01
